id,posStat1,posStat2
4565301,"[3.0, 3.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4565788,[],[]
4567503,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0]"
4567505,"[33.0, 128.0, 214.0, 221.0, 231.0, 302.0, 318.0, 318.0, 318.0, 352.0, 392.0, 395.0, 431.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4567507,[],[]
4567511,"[0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0]"
4567522,[],[]
4567523,[],[]
4567525,"[1.0, 90.0, 134.0, 152.0, 179.0, 208.0, 263.0, 308.0, 308.0, 321.0, 444.0, 488.0, 586.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0]"
4567528,"[0.0, 1.0, 1.0, 3.0, 5.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 11.0]","[1.0, 4.0, 4.0, 7.0, 9.0, 12.0, 13.0, 13.0, 13.0, 14.0, 16.0, 17.0, 21.0]"
4570888,"[3.0, 4.0, 7.0, 10.0, 14.0, 16.0, 16.0, 21.0, 26.0, 26.0, 29.0]","[7.0, 9.0, 14.0, 19.0, 24.0, 26.0, 26.0, 32.0, 37.0, 37.0, 40.0]"
4571313,[],[]
4574773,[],[]
4575841,[],[]
4575882,[],[]
4585299,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 4.0, 4.0, 4.0, 4.0, 6.0, 7.0, 9.0]"
4589519,"[1.0, 1.0, 2.0, 2.0, 2.0, 2.0]","[1.0, 1.0, 2.0, 2.0, 3.0, 3.0]"
4592872,"[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]"
4594198,"[25.0, 25.0, 25.0, 25.0, 30.0, 30.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4602652,[],[]
4606194,"[165.0, 580.0, 940.0, 1081.0, 1276.0, 1517.0, 1924.0, 2236.0, 2236.0, 2520.0, 2782.0, 3000.0, 3287.0]","[1.0, 3.0, 6.0, 8.0, 9.0, 10.0, 12.0, 15.0, 15.0, 16.0, 17.0, 18.0, 19.0]"
4612825,"[0.0, 1.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0]","[3.0, 9.0, 17.0, 17.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 20.0, 20.0]"
4613110,"[2.0, 2.0, 4.0, 7.0, 9.0, 11.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0]","[6.0, 6.0, 10.0, 14.0, 16.0, 19.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0, 26.0]"
4639671,[],[]
4682906,[],[]
4683133,[],[]
4683191,"[5.0, 6.0, 7.0, 11.0, 16.0, 20.0, 24.0, 25.0, 25.0, 25.0, 26.0, 27.0, 27.0]","[8.0, 9.0, 10.0, 16.0, 22.0, 28.0, 32.0, 34.0, 34.0, 34.0, 35.0, 38.0, 39.0]"
4683448,"[0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[2.0, 4.0, 4.0, 5.0, 5.0, 8.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]"
4683486,[],[]
4683830,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4683890,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4683926,[],[]
4684085,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]"
4685345,[],[]
4685605,[],[]
4686943,[],[]
4687491,"[4.0, 4.0, 4.0, 4.0, 8.0, 16.0, 26.0, 28.0, 28.0, 33.0, 34.0, 34.0, 36.0]","[4.0, 4.0, 4.0, 5.0, 9.0, 17.0, 27.0, 29.0, 29.0, 37.0, 39.0, 39.0, 42.0]"
4687493,"[33.0, 61.0, 107.0, 191.0, 211.0, 221.0, 221.0, 233.0, 233.0, 266.0, 270.0, 270.0, 270.0]","[0.0, 1.0, 2.0, 4.0, 6.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0]"
4687494,[],[]
4687501,[],[]
4687504,[],[]
4687505,[],[]
4687506,[],[]
4687507,"[14.0, 14.0, 55.0, 61.0, 61.0, 135.0, 158.0, 158.0, 158.0, 158.0, 158.0, 158.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4687509,"[25.0, 47.0, 116.0, 138.0, 178.0, 219.0, 323.0, 378.0, 378.0, 454.0, 480.0, 548.0, 593.0]","[2.0, 6.0, 11.0, 15.0, 18.0, 21.0, 27.0, 31.0, 31.0, 36.0, 38.0, 42.0, 46.0]"
4687513,"[2.0, 7.0, 7.0, 7.0, 7.0, 8.0, 10.0, 12.0, 12.0, 13.0, 13.0, 13.0, 18.0]","[5.0, 13.0, 14.0, 15.0, 16.0, 18.0, 23.0, 28.0, 28.0, 34.0, 35.0, 35.0, 40.0]"
4689344,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4699865,"[2.0, 5.0, 6.0, 8.0, 9.0, 9.0, 10.0, 10.0, 10.0, 11.0, 11.0, 11.0, 13.0]","[6.0, 11.0, 12.0, 16.0, 17.0, 17.0, 20.0, 22.0, 22.0, 23.0, 23.0, 24.0, 26.0]"
4713277,[],[]
4801301,[],[]
4805256,"[21.0, 21.0, 20.0, 20.0, 20.0, 48.0, 48.0, 49.0, 49.0, 104.0, 115.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0]"
4824122,[],[]
4824128,[],[]
4869805,[],[]
4875972,"[6.0, 7.0, 7.0, 8.0, 8.0, 9.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0]","[7.0, 9.0, 9.0, 10.0, 10.0, 11.0, 16.0, 16.0, 16.0, 16.0, 16.0, 17.0, 17.0]"
4875973,[],[]
4875974,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4878660,[],[]
4879216,[],[]
4879217,[],[]
4879218,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4879219,[],[]
4879221,[],[]
4879818,[],[]
4888607,[],[]
4892104,[],[]
4892106,[],[]
4892109,[],[]
4911840,"[4.0, 4.0]","[4.0, 4.0]"
4917349,[],[]
5082111,"[3.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 9.0, 9.0, 12.0, 13.0, 16.0, 21.0]","[4.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 14.0, 14.0, 17.0, 18.0, 21.0, 27.0]"
5082112,[],[]
5082113,[],[]
5082114,[],[]
5082115,[],[]
5082116,[],[]
5082117,[],[]
5092991,[],[]
5092992,[],[]
5092993,[],[]
5092994,[],[]
5092995,[],[]
5092996,[],[]
5092997,[],[]
5092998,[],[]
5092999,[],[]
5093000,[],[]
5093001,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
516230,[],[]
4429300,[],[]
4430542,"[0.0, 3.0, 3.0, 5.0, 9.0, 11.0, 14.0, 15.0, 18.0, 19.0, 20.0, 24.0, 24.0]","[1.0, 9.0, 9.0, 15.0, 20.0, 23.0, 27.0, 30.0, 35.0, 37.0, 41.0, 46.0, 46.0]"
4505554,[],[]
4567738,"[2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 11.0, 11.0]","[5.0, 6.0, 6.0, 6.0, 10.0, 12.0, 12.0, 13.0, 17.0, 19.0, 22.0, 27.0, 27.0]"
4568523,[],[]
4568526,"[81.0, 132.0, 132.0, 132.0]","[0.0, 1.0, 1.0, 1.0]"
4568529,[],[]
4568530,[],[]
4568532,"[2.0, 8.0, 8.0, 10.0, 13.0, 16.0, 19.0, 20.0, 24.0, 29.0, 33.0, 40.0, 40.0]","[7.0, 22.0, 22.0, 28.0, 34.0, 39.0, 42.0, 50.0, 61.0, 71.0, 77.0, 87.0, 87.0]"
4568539,"[1.0, 1.0, 1.0]","[4.0, 9.0, 9.0]"
4568540,"[1.0, 1.0, 1.0]","[1.0, 1.0, 1.0]"
4568542,[],[]
4568547,[],[]
4568548,[],[]
4568551,"[41.0, 41.0, 41.0, 61.0, 110.0, 119.0, 153.0, 157.0, 157.0, 175.0, 242.0, 242.0, 242.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
4568553,[],[]
4568554,[],[]
4568555,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4568557,[],[]
4568559,[],[]
4568565,[],[]
4568568,[],[]
4568569,[],[]
4568571,[],[]
4568573,[],[]
4568574,"[0.0, 0.0, 0.0, 1.0, 1.0]","[2.0, 2.0, 2.0, 3.0, 3.0]"
4568575,[],[]
4568686,[],[]
4589213,[],[]
4612213,[],[]
4686164,"[135.0, 234.0, 234.0, 386.0, 515.0, 524.0, 662.0, 787.0, 787.0, 787.0, 787.0, 787.0, 787.0]","[0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
4686165,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4686166,[],[]
4686167,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 60.0, 60.0, 60.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
4686168,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4686170,"[17.0, 21.0, 21.0, 39.0, 110.0, 110.0, 169.0, 262.0, 262.0, 265.0, 265.0, 265.0, 265.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4686171,[],[]
4686172,"[33.0, 33.0, 147.0, 146.0, 146.0, 170.0, 175.0, 175.0, 206.0, 221.0, 221.0, 221.0]","[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4686173,[],[]
4686174,[],[]
4686175,"[2.0, 2.0, 16.0, 27.0, 27.0, 27.0, 33.0, 33.0, 33.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4686176,[],[]
4686177,[],[]
4686178,[],[]
4686179,"[3.0, 4.0, 4.0, 7.0, 12.0, 13.0, 14.0, 22.0, 22.0, 24.0, 25.0, 25.0, 25.0]","[8.0, 9.0, 9.0, 16.0, 21.0, 22.0, 23.0, 35.0, 40.0, 44.0, 48.0, 49.0, 49.0]"
4686180,"[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0, 7.0, 7.0, 7.0, 7.0]"
4686181,[],[]
4686182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4686184,[],[]
4686187,[],[]
4686188,[],[]
4686189,[],[]
4686191,"[2.0, 4.0, 4.0, 6.0, 11.0, 11.0, 12.0, 13.0, 14.0, 14.0, 16.0, 16.0, 16.0]","[2.0, 2.5, 2.5, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0]"
4686194,[],[]
4686195,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4686197,[],[]
4686198,[],[]
4686200,[],[]
4686201,"[0.0, 1.0, 1.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]","[3.0, 6.0, 6.0, 10.0, 11.0, 13.0, 14.0, 16.0, 17.0, 19.0, 23.0, 23.0, 23.0]"
4686204,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0]"
4686205,[],[]
4686207,[],[]
4697610,[],[]
4826529,[],[]
4837262,[],[]
4837275,[],[]
4880666,[],[]
4880667,[],[]
4880671,"[1.0, 1.0, 1.0, 1.0, 1.0]","[2.0, 3.0, 3.0, 3.0, 3.0]"
4880672,[],[]
4880673,[],[]
4880674,"[1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]"
4880675,"[5.0, 9.0, 9.0, 12.0, 19.0, 21.0, 24.0, 28.0, 30.0, 33.0, 37.0, 40.0, 40.0]","[6.0, 13.0, 13.0, 18.0, 27.0, 30.0, 34.0, 44.0, 48.0, 56.0, 63.0, 67.0, 67.0]"
4880676,[],[]
4880677,[],[]
4880679,"[1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 6.0, 6.0, 6.0]","[2.0, 4.0, 4.0, 5.0, 5.0, 5.0, 7.0, 9.0, 12.0, 13.0, 16.0, 16.0, 16.0]"
4880680,[],[]
4880681,[],[]
4880682,"[1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 5.0, 5.0]"
4880684,"[77.0, 77.0, 77.0, 77.0, 85.0, 85.0, 92.0, 92.0, 92.0, 92.0, 112.0, 112.0, 112.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
4880686,"[3.0, 6.0, 6.0, 12.0, 14.0, 14.0, 15.0, 18.0, 18.0, 19.0, 19.0, 21.0, 21.0]","[3.0, 7.0, 7.0, 14.0, 18.0, 18.0, 20.0, 25.0, 26.0, 29.0, 31.0, 34.0, 34.0]"
4880687,"[12.0, 12.0, 12.0, 12.0, 12.0, 12.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4880688,[],[]
4880689,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4880690,"[0.0, 1.0, 1.0]","[1.0, 2.0, 2.0]"
4880691,[],[]
4880694,[],[]
4880695,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0]","[1.0, 3.0, 3.0, 5.0, 7.0, 7.0, 8.0, 8.0]"
4880696,"[6.0, 10.0, 10.0, 13.0, 14.0, 15.0, 16.0, 18.0, 21.0, 23.0, 26.0, 31.0, 31.0]","[9.0, 16.0, 16.0, 22.0, 28.0, 32.0, 33.0, 37.0, 50.0, 57.0, 64.0, 71.0, 71.0]"
4880697,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4880698,[],[]
4880699,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4880700,"[1.0, 3.0, 3.0, 3.0, 5.0, 5.0, 7.0, 10.0, 11.0, 11.0, 13.0, 15.0, 15.0]","[2.0, 7.0, 7.0, 10.0, 15.0, 15.0, 17.0, 24.0, 26.0, 27.0, 29.0, 31.0, 31.0]"
4880701,[],[]
4880702,[],[]
4880703,[],[]
4880704,[],[]
4880706,[],[]
4880707,[],[]
4880708,[],[]
4880709,[],[]
4880710,[],[]
4880711,[],[]
4880713,[],[]
4880714,[],[]
4880716,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4880717,[],[]
4880719,"[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
4880720,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4880721,[],[]
4880722,"[0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
4880723,[],[]
4880724,"[46.2, 45.4, 45.4, 44.9, 44.6, 44.3, 44.5, 44.8, 44.9, 45.4, 44.3, 45.3, 45.3]","[231.0, 363.0, 363.0, 404.0, 535.0, 620.0, 667.0, 762.0, 1032.0, 1181.0, 1330.0, 1631.0, 1631.0]"
4880725,[],[]
4880726,"[43.0, 48.8, 46.2, 43.7, 43.7, 43.7, 43.7, 43.7, 43.7, 43.7]","[86.0, 244.0, 277.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0, 306.0]"
4896354,[],[]
5081500,[],[]
5081502,"[32.0, 32.0, 32.0, 32.0]","[0.0, 0.0, 0.0, 0.0]"
5081503,[],[]
5081504,[],[]
5081505,[],[]
5081506,[],[]
5081507,[],[]
5081508,[],[]
5081509,[],[]
5081510,[],[]
5081511,[],[]
5081512,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5081513,[],[]
5081514,[],[]
5081515,[],[]
5081516,[],[]
5081517,[],[]
5081518,[],[]
5081519,[],[]
5081520,[],[]
5081521,[],[]
5081522,[],[]
5081523,[],[]
5081524,[],[]
5081525,[],[]
5081526,[],[]
5081527,[],[]
5081528,[],[]
5081529,[],[]
5081530,[],[]
5081531,[],[]
5081532,[],[]
5081533,[],[]
5081534,[],[]
5081535,[],[]
5081536,[],[]
5081537,[],[]
5081538,[],[]
5081539,[],[]
5081540,[],[]
5081541,[],[]
5081542,[],[]
5081543,[],[]
5081544,[],[]
5081545,[],[]
5081546,[],[]
5081547,[],[]
5081548,[],[]
5081549,[],[]
5081550,[],[]
5081551,[],[]
5081552,[],[]
5081553,[],[]
5081554,[],[]
5081555,[],[]
5081557,[],[]
5081558,[],[]
5081559,[],[]
5081560,[],[]
5081561,[],[]
5081562,[],[]
5103265,[],[]
